blockNumber,confirmations,Month,Day,Hour,mean_value_received,variance_value_received,total_received,time_diff_first_last_received,total_tx_sent,total_tx_sent_malicious,total_tx_sent_unique,total_tx_sent_malicious_unique,total_tx_received_malicious_unique,Fraud
13996926,5869132,1,13,11,0.3760907722786035,0.2612582658406738,15.419721663422743,1005.8560763888888,37.0,0.0,9.0,0.0,0.0,0
16160386,3706002,12,11,8,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19180732,685447,2,8,3,0.1797909632031416,0.0081667788123467,0.8989548160157081,84.86333333333333,19.0,0.0,14.0,0.0,0.0,0
16639336,3227052,2,16,5,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19756909,109573,4,28,22,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0
14782908,5083341,5,15,23,0.9995721727403998,14.280313627174994,277.88106402183115,1066.3243402777778,1281.0,0.0,88.0,0.0,0.0,0
19680913,185545,4,18,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19687320,178743,4,19,5,0.5144130094435957,0.8937200669592313,21.60534639663102,466.5415277777778,61.0,0.0,61.0,0.0,0.0,0
19859734,6662,5,13,7,0.796647460625,1.8785362964801708,101.97087496,542.8754166666666,828.0,0.0,435.0,0.0,0.0,0
14749945,5116537,5,10,17,0.0207196960625506,0.000623834092044,0.4351136173135629,1084.359872685185,30.0,0.0,23.0,0.0,0.0,0
16980296,2885843,4,5,4,0.6027038139179167,1.129717649012577,49.42171274126917,1128.6090162037035,254.0,0.0,43.0,0.0,0.0,0
16649394,3216798,2,17,15,0.0,0.0,0.0,0.0,1603.0,1.0,716.0,1.0,0.0,0
16447090,3419298,1,20,9,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17800576,2065898,7,29,18,0.1257311570770715,0.0243288208809412,7.921062895855507,968.8202199074074,133.0,0.0,33.0,0.0,0.0,0
19593531,272656,4,6,1,2.88289988876348,7.898905552485092,8.648699666290439,0.0666666666666666,24.0,0.0,9.0,0.0,0.0,0
18344263,1521999,10,13,21,0.020194913,0.0001197842689596,0.20194913,81.14472222222223,21.0,0.0,3.0,0.0,0.0,0
19329644,536845,2,29,0,0.0,0.0,0.0,0.0,681.0,0.0,1.0,0.0,0.0,0
18123912,1742230,9,13,0,0.0,0.0,0.0,0.0,247.0,0.0,26.0,0.0,0.0,0
8021398,11844975,6,24,14,0.1880264150943396,0.0570905050580551,9.965400000000002,1644.0263541666666,105.0,0.0,86.0,0.0,0.0,0
19702445,163788,4,21,7,0.003927435,1.888131135845e-05,0.00785487,1.7077777777777778,3.0,0.0,3.0,0.0,0.0,0
16218876,3647327,12,19,12,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0
16258293,3608095,12,25,0,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17099686,2766517,4,22,5,0.127776700076554,0.1030145958371101,133.3988748799224,905.2295949074074,2160.0,0.0,428.0,0.0,0.0,0
10071300,9794882,5,15,14,0.1454830691736896,0.0504576411497343,48.15489589649126,2151.922928240741,904.0,0.0,529.0,0.0,0.0,0
15905845,3960535,11,5,19,0.1060393703703705,0.0434519980328575,2.8630630000000057,654.919375,77.0,0.0,37.0,0.0,0.0,0
14776646,5089877,5,14,23,0.6519509439079273,0.5962455752476377,50.85217362481833,1496.8864467592591,317.0,0.0,61.0,0.0,0.0,0
17695527,2170565,7,15,1,0.796647460625,1.8785362964801708,101.97087496,542.8754166666666,828.0,0.0,435.0,0.0,0.0,0
17690148,2176013,7,14,7,0.005966333899051,0.0,0.005966333899051,0.0,38.0,0.0,17.0,0.0,0.0,0
17719208,2147303,7,18,9,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
13261611,6604661,9,20,8,0.30456844,0.0628265690749003,2.43654752,281.3002662037037,51.0,0.0,27.0,0.0,0.0,0
19582885,283229,4,4,14,0.0464488681178683,0.0015148083259297,2.229545669657682,58.48486111111111,258.0,0.0,3.0,0.0,0.0,0
18985279,880920,1,11,17,0.0614892285185311,0.0062925479955754,2.2751014551856508,1144.890428240741,56.0,0.0,37.0,0.0,0.0,0
12975174,6891265,8,7,2,0.4580066174545456,0.2296678724277795,5.038072792000001,710.323125,18.0,0.0,11.0,0.0,0.0,0
17790939,2075572,7,28,10,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
15704803,4161268,10,8,17,0.078470923108366,0.0124093131790011,3.923546155418301,691.9597800925926,160.0,0.0,79.0,0.0,0.0,0
18818856,1047650,12,19,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16231763,3634625,12,21,8,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19645100,221125,4,13,7,0.0273143991986512,0.0005484819507603,0.0546287983973024,4.092222222222222,106.0,0.0,40.0,0.0,0.0,0
18146773,1719289,9,16,5,0.30675483,0.0275067715030578,0.6135096600000001,31.01652777777777,6.0,0.0,5.0,0.0,0.0,0
18079886,1786320,9,6,20,0.0,0.0,0.0,0.0,126.0,0.0,18.0,0.0,0.0,0
16805461,3060927,3,11,14,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19463122,403412,3,18,17,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
18055782,1810574,9,3,11,0.753203545106383,0.9746408074082904,70.80113324,492.1673611111111,785.0,0.0,438.0,0.0,0.0,0
16948241,2918281,3,31,16,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0
18772512,1093694,12,12,20,0.0,0.0,0.0,0.0,141.0,0.0,15.0,0.0,0.0,0
17928119,1938246,8,16,14,0.3035187018154314,0.4582407049727535,59.79318425763999,1077.7276504629629,477.0,0.0,116.0,0.0,0.0,0
17899962,1966099,8,12,16,0.152927052394,0.0,0.152927052394,0.0,91.0,0.0,48.0,0.0,0.0,0
19443423,422670,3,15,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18185633,1680420,9,21,17,0.4704282670629456,0.3135564030509714,230.50985086084336,378.11097222222224,790.0,0.0,121.0,0.0,0.0,0
19696008,170431,4,20,10,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0
19731326,135049,4,25,8,0.0,0.0,0.0,0.0,681.0,0.0,106.0,0.0,0.0,0
19692740,173778,4,19,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
5164330,14701853,2,27,8,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
15133232,4733294,7,13,8,0.0796501995753815,0.0113497548332481,4.141810377919842,2074.948587962963,172.0,0.0,73.0,0.0,0.0,0
13307601,6558549,9,27,11,2.80293824701507,14.485907595230596,123.32928286866309,868.3696759259259,204.0,0.0,41.0,0.0,0.0,0
13556216,6310080,11,5,11,7.838873333333334,177.8252972751953,117.5831,2297.129398148148,41.0,0.0,19.0,0.0,0.0,0
17222962,2643467,5,9,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18025373,1840935,8,30,5,0.1206466151626683,0.0369805996455388,12.305954746592176,403.1883333333333,701.0,0.0,12.0,0.0,0.0,0
12887983,6978534,7,24,8,0.4382205179285993,0.5757958430711622,27.16967211157316,883.8528819444444,666.0,1.0,253.0,1.0,0.0,0
16226632,3639507,12,20,14,0.6027038139179167,1.129717649012577,49.42171274126917,1128.6090162037035,254.0,0.0,43.0,0.0,0.0,0
18993938,872287,1,12,22,0.0,0.0,0.0,0.0,1777.0,6.0,212.0,5.0,0.0,0
19677955,188482,4,17,21,0.0521483675,0.000479007909372,0.20859347,195.84416666666667,6.0,0.0,2.0,0.0,0.0,0
18999939,866242,1,13,19,0.0746459225195316,0.0051701038331772,0.8211051477148477,72.92541666666666,25.0,0.0,4.0,0.0,0.0,0
14911273,4955013,6,5,21,0.2382255313513072,0.2207139155516368,15.008208475132358,819.3849652777777,1532.0,0.0,67.0,0.0,0.0,0
17504712,2361501,6,18,5,0.3773321788364592,0.2925532155851839,1.1319965365093776,547.8561111111111,9.0,0.0,2.0,0.0,0.0,0
17592786,2273454,6,30,14,0.796647460625,1.8785362964801708,101.97087496,542.8754166666666,828.0,0.0,435.0,0.0,0.0,0
18671182,1195295,11,28,16,0.0,0.0,0.0,0.0,1410.0,0.0,650.0,0.0,0.0,0
18349819,1516650,10,14,16,2.644,2.588711428571429,39.66,187.79902777777767,9.0,0.0,1.0,0.0,0.0,0
19667304,198884,4,16,9,0.0612234661484883,0.0075560278809241,0.7346815937818597,319.1701388888889,33.0,0.0,22.0,0.0,0.0,0
19611281,254889,4,8,13,0.0779032345537296,0.0076680324126184,5.998549060637181,349.7948611111111,183.0,0.0,17.0,0.0,0.0,0
19449482,417052,3,16,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
12420867,7445194,5,12,17,0.7789946889537377,0.5364548246933224,51.41364947094669,1158.979502314815,207.0,0.0,43.0,0.0,0.0,0
13770971,6095353,12,9,12,0.0961815904759543,0.0036365668996562,28.75829555231036,887.7995023148148,1359.0,0.0,49.0,0.0,0.0,0
17814481,2051847,7,31,17,0.0785707464306039,0.0305496248475518,4.085678814391407,956.9877199074074,84.0,0.0,52.0,0.0,0.0,0
11933842,7932642,2,26,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
17776988,2089498,7,26,11,0.3036847405357073,0.1400859325216631,28.24268086982078,613.3193287037037,895.0,0.0,62.0,0.0,0.0,0
11672296,8193833,1,17,10,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19650457,216074,4,14,1,0.0873077914401466,0.048033334281462,9.778472641296425,360.27694444444444,231.0,0.0,108.0,0.0,0.0,0
17449201,2417288,6,10,10,1.4060382648633318,3.6466856225100814,26.714727032403303,842.7814120370371,121.0,0.0,55.0,0.0,0.0,0
19458558,407495,3,18,1,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0
16896155,2970322,3,24,8,0.041965671,0.0068178487068179,0.4196567100000001,240.8361111111111,14.0,0.0,10.0,0.0,0.0,0
17001683,2864608,4,8,5,0.16152752,0.0757616048280748,1.93833024,517.5694444444445,23.0,0.0,20.0,0.0,0.0,0
19367894,498597,3,5,8,0.1077521558658042,0.0087840994267397,0.5387607793290211,42.813472222222224,10.0,0.0,5.0,0.0,0.0,0
13934197,5932079,1,3,18,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
19664076,202348,4,15,23,0.0,0.0,0.0,0.0,681.0,0.0,106.0,0.0,0.0,0
14949431,4916713,6,12,9,0.1142366662256976,0.0310174178879802,17.36397326630604,1138.1490856481482,397.0,0.0,82.0,0.0,0.0,0
16921816,2944416,3,27,22,0.0,0.0,0.0,0.0,1496.0,0.0,653.0,0.0,0.0,0
18422476,1443609,10,24,20,0.123287207645792,0.012439485465545,17.876645108639842,223.7633333333333,155.0,0.0,1.0,0.0,0.0,0
5162342,14703841,2,26,23,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
16803135,3063253,3,11,6,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19780000,86323,5,2,4,0.2588985899768143,0.1889374891287743,7.249160519350801,362.8893055555556,18.0,0.0,1.0,0.0,0.0,0
19445327,421207,3,16,5,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
17797738,2068441,7,29,9,0.1390014736842195,0.1157024660228477,13.205140000000856,363.0783333333333,63.0,0.0,31.0,0.0,0.0,0
19553038,313160,3,31,9,0.0,0.0,0.0,0.0,615.0,0.0,2.0,0.0,0.0,0
18849083,1017449,12,23,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
13357948,6508202,10,5,8,2.80293824701507,14.485907595230596,123.32928286866309,868.3696759259259,204.0,0.0,41.0,0.0,0.0,0
19666786,199455,4,16,8,0.0147214571677248,8.374865088762113e-05,0.2208218575158731,34.83069444444445,31.0,0.0,1.0,0.0,0.0,0
19689482,176748,4,19,12,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0
17214149,2652280,5,8,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
13829458,6036918,12,18,13,0.0,0.0,0.0,0.0,156.0,0.0,31.0,0.0,0.0,0
16413962,3452341,1,15,18,0.0,0.0,0.0,0.0,358.0,0.0,102.0,0.0,0.0,0
16502473,3363850,1,28,2,0.0,0.0,0.0,0.0,332.0,63.0,97.0,50.0,0.0,0
16359562,3506735,1,8,4,0.0463024763397069,0.0046196458155893,1.1112594321529676,1231.811585648148,75.0,0.0,39.0,0.0,0.0,0
11549394,8316735,12,29,14,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19668661,197545,4,16,14,0.0,0.0,0.0,0.0,118.0,0.0,16.0,0.0,0.0,0
10315620,9550729,6,22,12,0.2939558192689032,0.2620784642511429,49.38457763717574,1981.8445486111111,574.0,0.0,62.0,0.0,0.0,0
14831028,5035071,5,23,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16045992,3820396,11,25,9,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
17697474,2168909,7,15,7,0.246332377298966,0.3822179758908107,16.01160452443279,1102.6189351851851,286.0,0.0,30.0,0.0,0.0,0
11593371,8272978,1,5,8,0.2939558192689032,0.2620784642511429,49.38457763717574,1981.8445486111111,574.0,0.0,62.0,0.0,0.0,0
19659780,206370,4,15,8,2.9956322182805417,16.757834987326216,95.86023098497732,1265.8391550925926,1090.0,0.0,25.0,0.0,0.0,0
16521679,3344488,1,30,19,17.90981164459716,3483.3288596627085,3778.97025701,1667.256539351852,1708.0,1.0,495.0,1.0,0.0,0
5150794,14715389,2,25,0,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
17392718,2473338,6,2,11,0.093049388878,0.0229727075691221,0.279148166634,376.3505555555556,2.0,0.0,1.0,0.0,0.0,0
19688508,177856,4,19,9,0.288325535,0.057441819228556,0.57665107,0.0069444444444444,2.0,0.0,1.0,0.0,0.0,0
13566429,6299726,11,7,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
12598627,7267502,6,9,6,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19479267,387267,3,20,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
16324883,3541634,1,3,7,0.4463403710540814,0.4069080938089757,15.175572615838767,809.8328935185185,223.0,0.0,37.0,0.0,0.0,0
18985570,880663,1,11,18,24.02564527782147,3504.0930375899093,4156.436633063115,1148.621550925926,500.0,0.0,123.0,0.0,0.0,0
19472471,393826,3,20,0,0.1464702723255814,0.0286465807704786,6.29822171,1133.885763888889,82.0,0.0,37.0,0.0,0.0,0
19494658,371782,3,23,3,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0
17611969,2254507,7,3,7,0.371025,0.2981308025,1.4841000000000002,404.4351388888889,8.0,0.0,6.0,0.0,0.0,0
19637618,228518,4,12,6,0.0594746014668583,0.0071056249849214,11.89492029337166,1108.1950694444445,372.0,0.0,61.0,0.0,0.0,0
19240296,625962,2,16,11,0.0294503462692504,0.0006624257540796,9.718614268852654,128.67055555555555,49.0,0.0,9.0,0.0,0.0,0
19594257,272054,4,6,4,0.17723575,0.0187543567851829,1.417886,539.9033333333333,9.0,0.0,9.0,0.0,0.0,0
18097668,1768616,9,9,8,0.1781578507998937,0.0367418330976469,22.8042049023864,893.6865393518518,349.0,0.0,70.0,0.0,0.0,0
18653957,1212532,11,26,6,0.0,0.0,0.0,0.0,681.0,0.0,1.0,0.0,0.0,0
18495330,1370984,11,4,1,0.1863600258380646,0.0138867416321342,4.845360671789681,100.09930555555556,135.0,0.0,18.0,0.0,0.0,0
16097961,3768213,12,2,15,1.000027391980985,3.2010748876555284,30.00082175942955,1308.7922337962964,84.0,0.0,47.0,0.0,0.0,0
19717711,148505,4,23,11,0.3142037777777778,0.1459824095584444,2.827834,392.9573611111111,18.0,0.0,17.0,0.0,0.0,0
18460072,1406424,10,30,2,0.3643116666666668,0.1802848456625,3.278805000000001,288.81388888888887,22.0,0.0,12.0,0.0,0.0,0
18092844,1773281,9,8,16,0.0,0.0,0.0,0.0,331.0,0.0,60.0,0.0,0.0,0
16983897,2882451,4,5,16,0.0050368868153746,1.8955771739836672e-05,0.0503688681537466,384.085,10.0,0.0,6.0,0.0,0.0,0
11220872,8645597,11,9,3,13.522806115303649,1020.733202793076,1473.9858665680977,2444.929953703704,379.0,0.0,75.0,0.0,0.0,0
16117973,3748415,12,5,10,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
19609124,257132,4,8,6,0.38234536625,0.1447229026056302,3.0587629300000003,452.53041666666667,21.0,0.0,17.0,0.0,0.0,0
9235607,10630904,1,7,20,0.0,0.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0
15569437,4296847,9,19,18,0.0,0.0,0.0,0.0,1496.0,0.0,653.0,0.0,0.0,0
14343948,5522105,3,8,4,8.046675475257091,74.93014491699476,56.32672832679964,775.0247685185185,126.0,0.0,18.0,0.0,0.0,0
16962502,2903784,4,2,16,0.2382255313513072,0.2207139155516368,15.008208475132358,819.3849652777777,1532.0,0.0,67.0,0.0,0.0,0
16710849,3155539,2,26,7,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
13553952,6312397,11,5,2,3.883469292197628,34.27485368014526,73.78591655175494,1117.0040046296297,72.0,0.0,14.0,0.0,0.0,0
8891859,10974370,11,7,19,0.020864478799532,0.0006229750590207,0.2921027031934486,1696.5794328703705,89.0,0.0,12.0,0.0,0.0,0
16570489,3295899,2,6,14,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
12334969,7531185,4,29,11,14.26821013101513,1438.735957121406,1726.4534258528306,2400.4777199074074,283.0,0.0,146.0,0.0,0.0,0
19087353,778883,1,26,0,0.11025,0.011423575,0.6615000000000001,415.2144444444445,12.0,0.0,10.0,0.0,0.0,0
19671058,195092,4,16,22,2.9956322182805417,16.757834987326216,95.86023098497732,1265.8391550925926,1090.0,0.0,25.0,0.0,0.0,0
8860004,11006118,11,2,16,0.0,0.0,0.0,0.0,91.0,0.0,1.0,0.0,0.0,0
14710528,5155925,5,4,10,0.1703845106833638,0.0612204322366085,6.474611405967827,1006.0943055555556,166.0,0.0,117.0,0.0,0.0,0
14507108,5359187,4,2,13,1.8813886125905888,60.40162456988195,171.20636374574363,2103.9982060185184,259.0,0.0,59.0,0.0,0.0,0
15001038,4865208,6,21,7,0.0,0.0,0.0,0.0,75.0,0.0,2.0,0.0,0.0,0
19708424,157733,4,22,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19820403,46115,5,7,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
15135715,4730351,7,13,17,0.3907098498964023,0.2212501995744498,18.754072795027312,1305.8465740740742,109.0,0.0,20.0,0.0,0.0,0
18900971,965192,12,30,21,0.256254576677512,0.1271996546427934,22.806657324298573,310.9015277777778,99.0,0.0,8.0,0.0,0.0,0
13461975,6404274,10,21,16,0.9995721727403998,14.280313627174994,277.88106402183115,1066.3243402777778,1281.0,0.0,88.0,0.0,0.0,0
18849091,1017083,12,23,14,0.0,0.0,0.0,0.0,630.0,0.0,55.0,0.0,0.0,0
18844656,1021402,12,22,23,0.0,0.0,0.0,0.0,97.0,0.0,30.0,0.0,0.0,0
14950813,4915361,6,12,15,0.1529215079644403,0.0388527266649612,32.41935968846135,999.0066087962964,701.0,0.0,262.0,0.0,0.0,0
17683954,2182557,7,13,10,1.8183965098008947,15.012856755331166,4995.135212423058,59.23111111111111,4845.0,0.0,1689.0,0.0,0.0,0
17936954,1929447,8,17,20,0.0,0.0,0.0,0.0,159.0,0.0,45.0,0.0,0.0,0
14953559,4912628,6,13,2,0.0,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0
14190077,5676293,2,12,8,0.413163458870983,0.6013166867808939,22.723990237904065,429.5619212962963,194.0,0.0,55.0,0.0,0.0,0
18502608,1363641,11,5,1,0.0803214551237242,0.0216695721626526,20.64261396679713,764.6669675925926,545.0,0.0,86.0,0.0,0.0,0
19353934,512216,3,3,10,2.9956322182805417,16.757834987326216,95.86023098497732,1265.8391550925926,1090.0,0.0,25.0,0.0,0.0,0
15644545,4221841,9,30,7,0.0192520068629088,0.0010638986171636,0.8085842882421732,593.062650462963,83.0,0.0,31.0,0.0,0.0,0
18549385,1316839,11,11,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
19759246,107018,4,29,6,0.02254184,0.0014497949707136,0.13525104,107.15375,11.0,0.0,7.0,0.0,0.0,0
4019664,15846749,7,14,4,1.1069732379411763,20.010253670992896,37.63709009,2611.5197453703704,48.0,0.0,32.0,0.0,0.0,0
17390703,2475680,6,2,4,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
18481432,1384645,11,2,2,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0
18913325,953067,1,1,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
12986213,6879848,8,8,18,0.7789946889537377,0.5364548246933224,51.41364947094669,1158.979502314815,207.0,0.0,43.0,0.0,0.0,0
17401952,2464305,6,3,18,0.2716495218,0.0981147440348501,8.149485654000001,722.2718402777778,112.0,0.0,20.0,0.0,0.0,0
19504742,361776,3,24,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
15811570,4054653,10,23,15,3.896735904391325,101.819167885204,467.608308526959,1884.80613425926,552.0,0.0,251.0,0.0,0.0,0
10348888,9517192,6,27,16,0.2762501268492422,0.1630829655615777,8.56375393232651,1431.394837962963,53.0,0.0,23.0,0.0,0.0,0
19127122,738994,1,31,14,0.9721372126220704,1.3461693044487135,8.749234913598633,31.46555555555556,4.0,0.0,1.0,0.0,0.0,0
17452213,2414073,6,10,20,0.2382255313513072,0.2207139155516368,15.008208475132358,819.3849652777777,1532.0,0.0,67.0,0.0,0.0,0
18977590,888943,1,10,15,0.0730101556808912,0.0059664145269694,0.3650507784044562,573.8477083333333,2.0,0.0,1.0,0.0,0.0,0
18629501,1236579,11,22,19,1.3973131522727271,1.7092303258802677,30.740889350000003,875.1587384259259,102.0,0.0,9.0,0.0,0.0,0
19424761,441663,3,13,7,0.0052177592448195,1.223801198130717e-06,0.010435518489639,36.719166666666666,1.0,0.0,1.0,0.0,0.0,0
19731797,134353,4,25,10,2.9956322182805417,16.757834987326216,95.86023098497732,1265.8391550925926,1090.0,0.0,25.0,0.0,0.0,0
16801622,3064766,3,11,1,0.49419249,0.0,0.49419249,0.0,9996.0,0.0,682.0,0.0,0.0,0
11644523,8221576,1,13,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10127530,9738617,5,24,8,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
13284999,6581111,9,23,23,0.6559464392571895,1.8649460117777783,106.91926959892189,1150.568020833333,1237.0,0.0,183.0,0.0,0.0,0
16290035,3576314,12,29,11,0.1814965859293708,0.0974489134646022,1.6334692733643372,652.9814814814815,82.0,0.0,7.0,0.0,0.0,0
16903760,2962413,3,25,10,0.0500190444193352,0.0050001771774692,0.6502475774513589,674.1192824074074,13.0,0.0,9.0,0.0,0.0,0
15435547,4430748,8,29,17,0.0,0.0,0.0,0.0,147.0,0.0,1.0,0.0,0.0,0
19056586,809940,1,21,16,1.1623174415383828,2.17828051150001,37.19415812922825,115.90222222222222,289.0,0.0,17.0,0.0,0.0,0
17195607,2670822,5,5,16,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
19046146,819914,1,20,6,0.0,0.0,0.0,0.0,138.0,0.0,16.0,0.0,0.0,0
10944675,8921397,9,27,12,0.0,0.0,0.0,0.0,381.0,31.0,22.0,5.0,0.0,0
18849360,1017172,12,23,15,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
14870560,4995963,5,30,4,0.6519509439079273,0.5962455752476377,50.85217362481833,1496.8864467592591,317.0,0.0,61.0,0.0,0.0,0
19662289,203882,4,15,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
18848986,1017546,12,23,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
10681821,9184278,8,18,4,1.806554330536186,72.26683582531722,74.06872755198363,1416.0438194444444,229.0,0.0,107.0,0.0,0.0,0
16645203,3221162,2,17,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
17851928,2014416,8,5,23,0.1688294578979073,0.0401458594474836,2.194782952672796,381.92041666666665,193.0,0.0,15.0,0.0,0.0,0
19044504,821629,1,20,0,0.4796856363636363,0.1888291108694545,5.276541999999999,482.52569444444447,134.0,0.0,21.0,0.0,0.0,0
11963763,7902366,3,3,6,0.0,0.0,0.0,0.0,4153.0,0.0,1.0,0.0,0.0,0
19696427,169868,4,20,11,0.0,0.0,0.0,0.0,768.0,0.0,1.0,0.0,0.0,0
13307565,6558639,9,27,11,0.2047127664033084,0.0148756963462335,1.842414897629776,971.3102083333332,27.0,0.0,10.0,0.0,0.0,0
18848976,1017556,12,23,14,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0
13647583,6218802,11,19,20,0.044763852,0.0001897975395035,0.22381926,10.737199074074072,12.0,0.0,10.0,0.0,0.0,0
19826212,40238,5,8,15,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0
19055072,811080,1,21,11,0.005551683123807,5.2077524179163016e-05,0.033310098742842,110.86236111111111,3.0,0.0,1.0,0.0,0.0,0
17933164,1933325,8,17,7,0.2489218033232527,0.0416681829372375,14.437464592748656,1019.695335648148,355.0,0.0,41.0,0.0,0.0,0
17214158,2652271,5,8,7,0.0,0.0,0.0,0.0,4354.0,0.0,5.0,0.0,0.0,0
5506102,14360081,4,26,0,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
17278855,2587535,5,17,10,0.099232,0.0,0.099232,0.0,5.0,0.0,4.0,0.0,0.0,0
18127861,1738439,9,13,14,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0
19649546,216931,4,13,22,0.5337500000000001,0.20855625,2.135,6.345972222222223,25.0,0.0,2.0,0.0,0.0,0
5111461,14754722,2,18,7,0.916546809695122,1.7904374508452727,150.31367679000002,140.10538194444445,6301.0,0.0,45.0,0.0,0.0,0
5726347,14140071,6,3,17,4.490215403448508,64.9912261895552,1356.045051841449,2520.617708333333,677.0,0.0,243.0,0.0,0.0,0
14051346,5814959,1,21,21,0.379984784111635,1.6107964584119807,125.01499397272792,2254.177025462963,2151.0,0.0,346.0,0.0,0.0,0
14709132,5156934,5,4,5,0.5836753136892419,1.080250347298113,71.79206358377675,642.7975810185185,604.0,0.0,135.0,0.0,0.0,0
16494811,3371575,1,27,1,0.0251756953055208,0.0003100421328605,0.1258784765276044,181.0770833333333,267.0,0.0,7.0,0.0,0.0,0
19567095,299350,4,2,9,1.81621077,0.0,1.81621077,0.0,5.0,0.0,3.0,0.0,0.0,0
